plant_id,day,height,leaf_area,temperature,light,light_intensity,humidity,co2,ndvi,greenness_index,canopy_volume,water_stress_index,treatment
P2,18,11.38421129397342,20.785011874136952,18,low,249.1657995912186,61.0934154613807,390.31248616061396,0.5321889329355804,0.8465192248932975,258.0229400292047,0.8430991981631037,fertilizer
P2,19,11.53520453334909,22.710042155595694,18,low,176.62759312256372,66.77985192654096,386.86942097062365,0.5132620153589106,0.8259254186659518,301.5972092479313,0.8224545405461264,fertilizer
P2,20,11.754490717829873,27.998727216199416,18,low,212.41138399856223,64.68536260157589,388.61347738902447,0.5619315844427157,0.7743710812443649,366.5857368349801,0.8403762726372168,fertilizer
P2,21,12.250615247561555,29.79601673680347,18,low,201.48718187898214,62.62605856345474,404.0622709589301,0.5772238742156971,0.9057382591445112,373.02304417162463,0.8905792044214175,fertilizer
P2,22,12.419483329238343,27.114370190159647,18,low,206.60222986410864,64.330352580214,397.9284780019675,0.5107119968000889,0.9016433544159705,331.27054101556604,0.8775865927705722,fertilizer
P2,23,12.764847933714258,23.568570810199617,18,low,185.55984952160824,62.930528023617,402.5608213711692,0.5323358605511702,0.8648777519249624,310.4342707474167,0.9184417044188266,fertilizer
P2,24,12.59930803517422,26.73678257515712,18,low,172.75837869288685,51.17936550349959,429.99777351350394,0.5632068220529056,0.8554058400454204,387.3027534587245,1.0780682184427042,fertilizer
P2,25,12.933731587249307,28.73040644420282,18,low,184.13828043500888,60.075321907894974,412.32213308039496,0.533068809180281,0.8489638478452193,302.00043028045235,0.9690861654078828,fertilizer
P2,26,13.644979545693355,27.96121074718063,18,low,198.75121897139226,53.90755179356707,376.7934994946139,0.5548972777523888,0.9130245513209863,329.18080642733366,1.0041819963828384,fertilizer
P2,27,13.909725620118964,30.262186175418464,18,low,201.69676848767503,60.178177299252276,399.29606123075035,0.5820363200150322,0.9652051502791932,458.0682046109618,0.9128382016811607,fertilizer
P2,28,13.976286628062438,33.41881734729739,18,low,173.8625935665521,58.208953997546104,418.0372687403577,0.5749907440152842,0.8961560026267399,479.0214650472715,0.9825719472855734,fertilizer
P2,29,13.882131501215817,28.320225779835745,18,low,188.26897996308526,61.03344731500538,356.4663722145564,0.5716805246372569,0.9816492138976736,406.3861443017415,0.928102389513257,fertilizer
P2,30,14.42408625202671,31.885521643239816,18,low,221.3436279558448,49.96215989318613,421.349123444695,0.5826941660978804,0.8902665119752758,459.59714719121547,0.9713165467357169,fertilizer
P3,1,5.298333198685371,10.103928813937637,22,low,185.38623848705913,58.80753316307971,386.98714861756343,0.39411878548893003,0.6330302728701667,46.539736712931706,0.8943675980669743,control
P3,2,5.796728820306676,14.420319585313006,22,low,182.69686008295002,58.80525976566795,381.848726759168,0.4310424009226486,0.6889293802379317,97.94741486819528,0.929714161954028,control
P3,3,6.557935443047987,13.089543172625437,22,low,217.1179600577948,68.09806077718656,386.74752482108306,0.4158935257301094,0.6425916002715041,86.10169022162984,0.8137262313343074,control
P3,4,6.8404303820372885,15.236607410806169,22,low,198.0176060405805,63.19296229388687,366.7695987546208,0.4125882836454966,0.6856578282270539,97.41298773068168,0.8875004340642014,control
P3,5,7.055385469240158,16.065478927170712,22,low,243.247058619737,63.8012554731768,410.5960835583057,0.39167481938225734,0.6877547064130904,106.49594582848633,0.8200499971198861,control
P3,6,7.40033328411081,14.259429475608494,22,low,235.0334618497942,60.4329489373645,396.8864552921584,0.45309508254824044,0.7321380783855803,92.9302757671273,0.843263698988674,control
P3,7,7.655631249873041,18.145394828263445,22,low,262.26202395936315,58.40471489466829,405.79549713792824,0.47053511906609463,0.719888231531156,132.9380801170166,0.8224208744599231,control
P3,8,8.226959422675135,16.979301528652744,22,low,200.55255137568656,50.646040394870724,392.96973031917383,0.4980679346990084,0.756616603893179,133.2004223268358,0.988109289840747,control
P3,9,8.70887774976674,19.481468624802176,22,low,234.31262129620788,60.47810222944696,370.42827508440314,0.48094748314522306,0.7488076950759782,177.81042917264597,0.8715381955193683,control
P3,10,9.021233021564434,21.218102880644636,22,low,224.91007449632735,57.70319550229878,383.0031126107042,0.4633029839131113,0.7727839777635148,211.50869940784483,0.877874754368429,control
P3,11,9.240365081635332,21.94475927173405,22,low,170.6370885265308,64.14569342292634,394.6025012941326,0.4759214364311844,0.7885299672404056,180.81688776366033,0.9428673508095539,control
P3,12,9.716587494998409,21.850694441495914,22,low,176.7863240268928,62.067174516118506,437.5359162511613,0.46943865583373984,0.738136017382824,209.0875016432761,0.9608077554711728,control
P3,13,10.027254057743482,22.340902178308827,22,low,221.77299871696076,73.21785791699276,402.18789589209786,0.5101652657896039,0.8075341424606783,242.58796765173938,0.7888731354362837,control
P3,14,10.067084646205252,22.396248572813242,22,low,170.31185539224256,67.96593313319698,389.7756864713763,0.49882595452211204,0.8036842867548184,233.6966940374546,0.9145153907925647,control
P3,15,10.210637206882911,20.77495117142515,22,low,150.3542998440269,59.33299571054228,379.75791249479664,0.5206761558168965,0.8085186552221394,199.08791694464216,1.0313997060762918,control
P3,16,10.301663980967975,21.804013256990775,22,low,192.62770807742166,58.702043243181976,369.9371409376379,0.5005788082244061,0.7281433201407921,261.89029726575654,0.931509946657058,control
P3,17,10.766188473118387,24.144092793607655,22,low,166.80422273774988,50.77547379851953,394.62222618890337,0.566790965527365,0.8247622072139863,214.9262227057722,1.0466383863736528,control
P3,18,11.143343264484015,27.063146928237334,22,low,199.01740189352006,57.13168996559882,389.06282117519214,0.511998369867005,0.8129149244542055,334.810715180125,0.9372746344149824,control
P3,19,11.65737603974878,24.579972831307895,22,low,137.7982930277555,46.70324321475314,424.92170384995256,0.5262937689133687,0.8385780552125897,328.00411567435395,1.183764323293195,control
P3,20,11.993410642625912,23.861145587746563,22,low,228.07035179442383,54.44712077267086,435.04540886847246,0.5652993147524015,0.8814524812000745,231.19749117040513,0.886004442998022,control
P3,21,12.23795083661277,23.557826063355392,22,low,221.38995290517164,59.34827427006396,375.5574438221611,0.5399525087690926,0.8558939008718951,313.93129683651756,0.8847712520468379,control
P3,22,12.507742866064932,25.991445780289478,22,low,217.7930377390515,54.59468336200051,412.3187121388853,0.5439639285350188,0.8850162766492115,314.87654760271664,0.8995912946317384,control
P3,23,12.47327047002175,25.767091117778104,22,low,218.1802985403692,55.91847295472577,368.8674165295219,0.5238568223505093,0.9268419395601835,328.09108015826814,0.8777180388076665,control
P3,24,12.572834444745698,30.978424485446997,22,low,198.87095892725455,57.27540456595525,407.98272228704144,0.5735227265352444,0.8806118628022321,377.8352671942729,0.9371524814403488,control
P3,25,13.207281695269529,26.157303766565306,22,low,194.48049990941962,63.36128642206886,403.41730876255883,0.5645143125666984,0.906645902018936,300.09730623144793,0.8582181190568795,control
P3,26,13.516031821500615,29.572058540446484,22,low,207.68089202941627,65.14577818662822,409.45194964826084,0.5899744561089226,0.9554451879788958,347.7956488697538,0.8773179390143478,control
P3,27,13.677890963317443,28.288572643241178,22,low,200.782731506325,64.03296623956844,387.5036284460864,0.5839109996757313,0.8885644145049193,322.35725929236213,0.8470498657860693,control
P3,28,13.982797780731376,28.979445298968702,22,low,170.72380241068,55.38383376944548,372.96630788767334,0.6007287915467843,0.8910019667569831,431.7424443460394,1.057384026372447,control
P3,29,14.185905278323958,27.66901619680602,22,low,203.66029443936085,60.895183982744825,388.4872434752445,0.6349197963318549,0.9226953613579792,366.48566790093724,0.8887952032600156,control
P3,30,14.413908653488047,26.703155961934456,22,low,181.190988266367,59.82505754751519,435.4160127127102,0.6245271442296995,0.9536498176683057,430.99454235245895,0.9315842576118916,control
P4,1,5.339896651765908,9.954141137881708,26,medium,418.6201629265203,65.72067601308208,398.5113314179991,0.4103519530539832,0.6201365687916742,61.08352278766979,0.6435106316499613,fertilizer
P4,2,6.139001935103401,13.881194137321842,26,medium,397.8950286562406,64.16961077274452,409.18360158456875,0.3895608200317482,0.6970586046270796,74.32855452883861,0.6545661104450419,fertilizer
P4,3,6.961396757324382,12.695932160859854,26,medium,431.5945855999871,60.66923827123,378.3788691918347,0.4384368320693545,0.7292869236409102,101.18055855513549,0.6276817282373389,fertilizer
P4,4,7.781134806643724,18.520974785334296,26,medium,386.96511317703056,60.48060388470492,390.7544942258992,0.4494392536635017,0.7400980573483231,134.88368485691456,0.6666781387758468,fertilizer
P4,5,8.355502156829427,16.883990250732772,26,medium,405.89664329534725,60.674923604098446,428.9395576870747,0.48774693392596125,0.7060982535137736,162.854820393811,0.6315369042277171,fertilizer
P4,6,9.083705512262934,16.505824581823337,26,medium,384.48134649698886,60.41141994637712,421.309607501307,0.5098610590489703,0.8414781090764655,172.34481894815326,0.67159441783644,fertilizer
P4,7,9.343355931982426,21.642086458581442,26,medium,391.5464617341848,51.20700500002926,391.5962636580829,0.45997810841896297,0.7527411195649468,185.73432597484307,0.6780885750442751,fertilizer
P4,8,9.683175600338519,22.03651686983627,26,medium,398.516088710427,64.92161199238292,395.72022311548983,0.5071599018501025,0.7568136073632866,255.30636731123087,0.6543748569463742,fertilizer
P4,9,10.483542698534404,22.63273118476464,26,medium,384.07009134994547,68.10554278893858,387.24520031497366,0.4972080434421927,0.7978419673812245,263.8061415982393,0.6355768967317993,fertilizer
P4,10,11.002868275390043,27.269198905043442,26,medium,375.02933280687313,67.10252123994927,388.58507412501046,0.529485676635529,0.8135193569332722,266.893164282223,0.6700845774584688,fertilizer
P4,11,12.013639755886311,26.50281427042052,26,medium,388.3689532019205,64.68919150783321,387.74422619031225,0.5459901029322243,0.8704428963762001,338.16658767373525,0.6393162712889033,fertilizer
P4,12,12.560567752297956,26.200304933629138,26,medium,399.0061908137861,53.10340385992736,385.3813992011616,0.5871025123163149,0.8612886935978534,375.32227766286934,0.7042430904825574,fertilizer
P4,13,12.37740040763181,27.412048582467538,26,medium,431.32482631207216,55.64888378928244,390.2112111496356,0.5611858379451625,0.9267232320010353,307.67191921081894,0.6630682863190088,fertilizer
P4,14,12.93883981540755,29.253633638098197,26,medium,432.0002406876746,64.10241090598682,410.14548062214595,0.5821627081170644,0.9296299641933522,326.81978926120286,0.6360176115158404,fertilizer
P4,15,13.352750529629681,30.984467137420694,26,medium,388.19983563017917,55.832205063603666,407.373466177458,0.5676299070512899,0.9389360717671095,332.03909319939373,0.7133543289255092,fertilizer
P4,16,13.530799150385123,33.64880164350938,26,medium,419.3645254342323,53.200719295100406,414.9250713205444,0.6138810774738116,0.8966906274629637,502.8330746856917,0.6843145742985753,fertilizer
P4,17,14.102580168786684,28.759540044142156,26,medium,405.59827369469076,60.23977025141553,412.1579301943308,0.5731229310847231,0.9289001048505497,373.2933443891028,0.6534198970793379,fertilizer
P4,18,14.590224010311708,32.20820141687173,26,medium,383.2323445818524,65.97523314462421,369.53626190432453,0.5993487177075245,0.9846724411863814,504.37889631774317,0.6538998079381744,fertilizer
P4,19,14.69156369001412,36.69933731268378,26,medium,334.03582130139756,57.96753561651869,371.0397219916751,0.6026315628013491,0.9256852839698453,580.9417602548572,0.7644160857519555,fertilizer
P4,20,15.384309223348533,30.634492945123846,26,medium,455.39910988143,63.251005889793305,398.01648272441236,0.5862844891404476,0.9157635215727138,562.5281418409862,0.5946903861582516,fertilizer
P4,21,15.98389123980104,31.343902819099974,26,medium,443.3129381221978,58.96716415784336,374.96921151619114,0.6180348012281695,1.013035612141675,594.8230347617039,0.6397913917715817,fertilizer
P4,22,16.347514318051907,38.312325491750364,26,medium,419.2816827960263,62.84883640116102,408.9541712003463,0.6535333369636868,0.9963210646326013,700.6011507767676,0.6523211020934392,fertilizer
P4,23,16.540891274344542,31.22308349836073,26,medium,454.0282129873245,59.751167451754576,386.4721539588146,0.630014666474004,0.9533034851667948,426.43058168808136,0.5910044108183324,fertilizer
P4,24,17.043487748478533,40.193510079539585,26,medium,386.4308104225277,57.7690828339261,362.20918538108936,0.5923921684369915,0.9637875477497843,738.4655656707465,0.7046008073765595,fertilizer
P4,25,17.49794964094565,31.981583101247452,26,medium,398.5686593157406,62.39436081965918,380.66047713741574,0.6498869420371015,0.9901875485525932,586.0606834304168,0.6679249922075124,fertilizer
P4,26,18.224927160531042,32.92951997671378,26,medium,392.58467852438207,61.04191403973776,359.1653026315142,0.6508588582506649,1.0166992145190838,616.3516376273267,0.6630111119468068,fertilizer
P4,27,18.784204766624207,36.443332800312625,26,medium,427.73901048738304,63.11654903327302,427.98710873172,0.6768767027308875,1.044118039667559,741.8047319023087,0.6381265617209986,fertilizer
P4,28,19.273069348387565,45.507757487585366,26,medium,439.52182196902976,65.24776357659667,389.29529576878866,0.6894133790615993,1.1404499066303848,886.3370026755744,0.5991411330894878,fertilizer
P4,29,19.543035468981426,36.00308788680474,26,medium,385.48342497837035,61.022746980453725,386.971639927711,0.6844537632157421,1.0990160424615003,837.5389729704444,0.6544993384871667,fertilizer
P4,30,19.772556073918302,46.52065154282792,26,medium,451.8262951030213,59.87822703869509,442.8454071722373,0.7041775948718467,1.0943167865625951,809.2839809329106,0.6264509543148918,fertilizer
P5,1,5.179705474484246,12.370777004956905,26,low,191.7575751447675,58.14914684723305,422.62505580795477,0.4312829517233978,0.6781148367140386,70.93895681204658,1.0010586492629963,control
P5,2,5.68675153708304,12.28222952067039,26,low,247.0612703303279,57.95272377510898,401.53232210916923,0.3828642745049585,0.710110853009468,74.17669974899941,0.8608289885687925,control
P5,3,5.858069447609558,12.4546596468746,26,low,218.67669000027746,52.25610088743894,390.2092111261699,0.4076353761328146,0.717391464471301,75.93281931465218,0.9157607244362549,control
P5,4,6.5631569766485685,14.168744400235255,26,low,173.18397051485567,56.48151253983697,397.15922946451224,0.42847303002323994,0.7451967333602585,95.94566405749453,0.9560250808584351,control
P5,5,6.831958034479813,15.416219514804572,26,low,151.21346856233782,61.37762438734266,382.5209930901715,0.47097447029588396,0.7510870878366156,100.96932528105096,0.9687161110955586,control
P5,6,7.075853849183756,17.11363725587172,26,low,258.53102894060055,50.40662621484091,386.84454478888625,0.4297175051753862,0.7073715953744465,125.35048986425161,0.8690550098166948,control
P5,7,7.202703725241426,16.017925066125805,26,low,135.38362265865283,52.43702249580592,410.0763139117911,0.4581983081650761,0.7451900783750446,112.89733803238788,1.120625004984763,control
P5,8,7.797207213529385,16.981803378828193,26,low,204.47531781034806,58.391884319770185,390.9798993974014,0.44639054135270356,0.715200110525578,110.61879246940092,0.9042875803374053,control
P5,9,8.20271222431336,18.716501755712823,26,low,126.34624922833143,55.52718383793108,390.3810774548382,0.43316495461413784,0.7611842392074571,154.86052927970334,1.109922257326932,control
P5,10,8.143382777606085,15.374861882864446,26,low,188.16734458764438,60.31928150667071,402.4117986778142,0.4543219430399671,0.7226777707600894,111.90985558181939,0.9360090385289248,control
P5,11,8.472217121662357,16.69791901687898,26,low,205.00308858789552,59.86602826682168,403.6754226924608,0.46140364622634267,0.7625374264137469,158.19054663304098,0.905597443155779,control
P5,12,8.963341557854662,22.037385831696795,26,low,144.47178926314197,62.52969918266862,419.8070682207501,0.49813610799440056,0.7791730796922781,183.1573470013298,0.9637268695841485,control
P5,13,9.228802639258666,18.476800420829974,26,low,176.4394057246384,61.03095491014663,406.04797688476447,0.502605545384129,0.7726982015619197,196.29375488607084,0.9563651081499575,control
P5,14,9.474674057191926,19.54597380018293,26,low,233.27780606668773,64.89796475420432,373.30392323562046,0.4602527617138008,0.8193876375222331,176.33361810589625,0.8632499842148852,control
P5,15,10.233265387312711,22.328788821008647,26,low,198.9589003991033,65.55993856905323,393.9393671800394,0.48089557330772553,0.8163603441839714,241.5276612772932,0.8669694755894367,control
P5,16,10.86569853750992,23.683469424476055,26,low,127.50644704362531,51.84663316292368,403.41941943136436,0.5066518922529081,0.8747024178833039,279.5189903606208,1.1513495915467222,control
P5,17,11.430185561815088,24.021717571749193,26,low,211.4014239037708,60.434295815809016,402.5861395033268,0.5042576141190416,0.8284441630096061,272.2864026884347,0.8778603660651778,control
P5,18,11.63802957504747,25.977783842771256,26,low,201.7338675675566,70.24589461342411,405.56212038183924,0.548153746527862,0.8242730448254465,328.6493663787357,0.8325073594205138,control
P5,19,11.987336716262291,28.484570959988172,26,low,201.8949637792152,59.668047979534315,378.8272130120584,0.5463330500282813,0.8714648738200997,298.37425756246586,0.927681108661769,control
P5,20,12.133918316365222,23.414335757648843,26,low,214.3101115818522,59.280771145440184,415.92417616905044,0.4971401123653123,0.871442483396073,294.73764627131453,0.9367293469483658,control
P5,21,12.521891812834934,24.071351163091656,26,low,192.3875995751725,65.80341247848563,414.7949987975652,0.5567726774327874,0.9209466281369292,271.95757305827186,0.8964336228680728,control
P5,22,12.604699111005155,30.198615214166253,26,low,182.96734810477417,65.14419147706406,411.3958762380754,0.5607378352494112,0.8438771770312694,340.332015378906,0.8899470283811123,control
P5,23,12.847491541414845,27.94009085408277,26,low,171.86660498390268,65.46635452729964,389.0501928600238,0.5429428546791379,0.866134799538019,378.76904792686526,0.9251027245473885,control
P5,24,12.829512004693152,23.618082529852455,26,low,250.16837708260547,57.82587119044877,386.1823917542758,0.5750488837380512,0.8288393481421402,330.22067669754614,0.8089847946381571,control
P5,25,13.153724379017868,26.781758812406053,26,low,207.5471325449696,66.02034009442443,403.38248100198183,0.5792652730204755,0.8553124166220641,365.77229558093023,0.8171032935447269,control
P5,26,13.143240478687725,26.818681418902347,26,low,214.8014990123457,54.88782310227117,441.59891847381044,0.5821729690624621,0.9001822407279936,320.2175976996127,0.9151921166825729,control
P5,27,13.715379831706137,26.90382070091546,26,low,194.3275559251438,64.35288107907121,372.8548953834644,0.5714373497470144,0.8956015348510692,348.766907081059,0.8830031540362303,control
P5,28,13.966489084104706,28.400837181433722,26,low,203.31471616098406,55.87515811533757,403.228797265754,0.5868890108808317,0.8987150843339092,382.2973771777459,0.9490868912290777,control
P5,29,14.439106514162397,26.00289131103133,26,low,185.0210828128401,58.49953019381308,353.28854551666745,0.5737161657964768,0.9568526637805098,401.22374886497755,0.9431020299358677,control
P5,30,14.577116361413703,34.278546725852564,26,low,162.85511675583297,61.49026105053588,420.0385509791039,0.592039373993167,0.9168524593464316,475.87940037850666,0.9374823888356998,control
P6,1,5.198438674355773,10.801768463794758,22,high,666.0564093804271,62.53995663456272,443.1148632641358,0.4206952479470265,0.6568911665481334,56.08412792852424,0.4876603930243715,control
P6,2,5.730373809927959,11.841452484541026,22,high,684.7863081983023,62.84220503128077,411.9918822656299,0.40988038145677924,0.6362738300385767,73.1473856620763,0.4695853137986052,control
P6,3,6.274101263472345,14.10844887847621,22,high,705.9273676615422,59.954405016778985,395.4970694529996,0.4747795779866006,0.6792188293723956,97.89399324403387,0.47382672428064787,control
P6,4,6.53653971946317,13.589885196034327,22,high,715.232730109345,58.141435483535496,380.1537346792781,0.4318105627581793,0.6420239243590686,89.04905906252165,0.46058120360521104,control
P6,5,6.860520844198485,15.426419122167413,22,high,661.5250413663543,59.27956222139192,410.80225423366255,0.4178800763652698,0.7183313392574314,87.26374860984075,0.491800855430017,control
P6,6,7.657876697895008,14.095965878194775,22,high,688.9832735213502,57.18175486286829,391.7813768740163,0.4390223988135366,0.738809792367654,89.04577436780048,0.4752976889371114,control
P6,7,8.176876566151122,19.377391914659256,22,high,727.373057477775,60.01523010076707,369.31402747231084,0.4735280710249306,0.8139667590484638,153.76180897667493,0.43672142416920173,control
P6,8,8.606787322557816,17.70787574382199,22,high,726.3593052917813,66.03904654230502,393.66699941477543,0.4873797144670005,0.7573069054596655,151.27060083987507,0.44836673705066865,control
P6,9,8.960677839787758,19.48693925424274,22,high,699.0718300853313,61.959020027012734,380.11787533915617,0.4400103966298785,0.8306370936921142,198.66831273136626,0.47165677600055933,control
